corpus,source_id,theory_id,declaration,module,min_distance,is_root
YWS2015,YWS-S1-principal-angles,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S1-principal-angles,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-S1-principal-angles,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-S1-principal-angles,hilbert_subspace_geometry,TauCeti.cosPrincipalAngles,ForTauCeti.Analysis.InnerProductSpace.PrincipalAngles,2,0
YWS2015,YWS-S1-principal-angles,singular_subspace_gram_geometry,TauCeti.familyIsometry,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,4,0
YWS2015,YWS-S1-principal-angles,singular_subspace_gram_geometry,TauCeti.familyMap,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,5,0
YWS2015,YWS-S1-principal-angles,singular_subspace_gram_geometry,TauCeti.familyMap_inner_map_map,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,5,0
YWS2015,YWS-S1-principal-angles,hilbert_subspace_geometry,TauCeti.overlapOp,ForTauCeti.Analysis.InnerProductSpace.AlignedBasis,3,0
YWS2015,YWS-S1-principal-angles,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-S1-principal-angles,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,0,1
YWS2015,YWS-S1-principal-angles,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,1,0
YWS2015,YWS-S1-principal-angles,hilbert_subspace_geometry,TauCeti.sinThetaSq,ForTauCeti.Analysis.InnerProductSpace.PrincipalAngles,1,0
YWS2015,YWS-S1-principal-angles,yws_result_layer,YuWangSamworth2015.sinThetaFrobenius_eq_sqrt_sum_cross,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-S1-principal-angles,yws_result_layer,YuWangSamworth2015.sinThetaSq_eq_sinThetaFrobenius_sq_of_spans,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-S1-procrustes,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S1-procrustes,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S1-procrustes,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S1-procrustes,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S1-procrustes,direct_rotation_two_projection,TauCeti.choosePolarUnitary,ForTauCeti.Analysis.InnerProductSpace.Polar.Decomposition,1,0
YWS2015,YWS-S1-procrustes,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.cosPrincipalAngles,ForTauCeti.Analysis.InnerProductSpace.PrincipalAngles,2,0
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,TauCeti.familyIsometry,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,1,0
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,TauCeti.familyMap,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,2,0
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,TauCeti.familyMap_inner_map_map,ForTauCeti.Analysis.InnerProductSpace.Gram.Matrix,2,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.overlapOp,ForTauCeti.Analysis.InnerProductSpace.AlignedBasis,1,0
YWS2015,YWS-S1-procrustes,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.sinThetaSq,ForTauCeti.Analysis.InnerProductSpace.PrincipalAngles,1,0
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.sum_sq_norm_aligned_le,ForTauCeti.Analysis.InnerProductSpace.AlignedBasis,0,1
YWS2015,YWS-S1-procrustes,hilbert_subspace_geometry,TauCeti.sum_sq_norm_aligned_le_sinThetaSq,ForTauCeti.Analysis.InnerProductSpace.PrincipalAngles,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.adjoint_comp_self_eq_id,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,yws_result_layer,YuWangSamworth2015.exists_aligned_orthonormalBasis,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.exists_unitary_sum_sq_norm_frameComp_sub_le,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.frameAlignMatrix,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.frameAlignMatrix_mem_orthogonalGroup,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.frameComp,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.frameComp_apply,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.frameComp_eq_sum_frameAlignMatrix,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.orthonormal_frameComp,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-procrustes,singular_subspace_gram_geometry,YuWangSamworth2015.span_range_frameComp,YuWangSamworth2015.Core.Procrustes,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,TauCeti.basisDiagonal,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,2,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.internalGap_section1,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.mixedSeparation,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.mixedSeparationSet,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.mixedSeparation_eq_zero_of_le,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.opNorm_section1_perturbation,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1Population,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1PopulationData,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1Sample,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1SampleData,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1_mixedSeparation_eq_zero,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S1-toy-example,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1_populationGap,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S2-sharpness-orthogonal,hilbert_subspace_geometry,LinearMap.IsSymmetric.eigenvalues_level_eq_Ico,ForTauCeti.Analysis.InnerProductSpace.EigenblockSpan,0,1
YWS2015,YWS-S2-sharpness-orthogonal,hilbert_subspace_geometry,LinearMap.IsSymmetric.spanIndices_Ico_eq_eigenspace,ForTauCeti.Analysis.InnerProductSpace.EigenblockSpan,0,1
YWS2015,YWS-S2-sharpness-orthogonal,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,1,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-S2-sharpness-orthogonal,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-orthogonal,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S2-sharpness-orthogonal,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-orthogonal,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.basisDiagonal,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,1,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.card_filter_lt_eigenvalues_basisDiagonal,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,0,1
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.eigenvalues_basisDiagonal_eq_of_card,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,0,1
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.isSymmetric_basisDiagonal,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,1,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S2-sharpness-orthogonal,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-S2-sharpness-orthogonal,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.card_middleSharpnessSample_level_three,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_middleSharpness,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_orthogonalSharpness,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.dist_middleSharpness_aligned,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.dist_orthogonalSharpness_aligned,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.internalGap_middleSharpness,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.internalGap_orthogonalSharpness,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.middleSharpnessPopulation,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.middleSharpnessPopulationData,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.middleSharpnessSample,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.middleSharpnessSampleData,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.opNorm_middleSharpness_perturbation,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.opNorm_orthogonalSharpness_perturbation,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessPopulation,YuWangSamworth2015.Symmetric.OrthogonalSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessPopulationData,YuWangSamworth2015.Symmetric.OrthogonalSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessSample,YuWangSamworth2015.Symmetric.OrthogonalSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessSampleData,YuWangSamworth2015.Symmetric.OrthogonalSharpness,1,0
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonal_middleSharpness,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.orthogonal_orthogonalSharpness,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_middleSharpness,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_orthogonalSharpness,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_middleBlock,YuWangSamworth2015.Symmetric.MiddleBlockSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_orthogonalBlocks,YuWangSamworth2015.Symmetric.OrthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,YuWangSamworth2015.correspondingEigenblock_basisDiagonal_level,YuWangSamworth2015.Core.TopEigenblock,0,1
YWS2015,YWS-S2-sharpness-orthogonal,spectral_gap_variational,YuWangSamworth2015.correspondingEigenblock_eigenvalueLevel,YuWangSamworth2015.Core.TopEigenblock,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.sinThetaFrobenius_spanIndices_of_subset_compl,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-S2-sharpness-orthogonal,yws_result_layer,YuWangSamworth2015.sum_sq_norm_sub_eq_of_le_orthogonal,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-S2-sharpness-planar,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,2,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-S2-sharpness-planar,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-planar,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S2-sharpness-planar,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-planar,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.isSymmetric_twoLevelOperator,ForTauCeti.Analysis.InnerProductSpace.TwoLevelOperator,1,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-S2-sharpness-planar,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-S2-sharpness-planar,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,2,0
YWS2015,YWS-S2-sharpness-planar,spectral_gap_variational,TauCeti.twoLevelOperator,ForTauCeti.Analysis.InnerProductSpace.TwoLevelOperator,1,0
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.CorrespondingEigenblock,YuWangSamworth2015.Core.Statistics,1,0
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_planarSharpness,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.internalGap_planarSharpness,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.norm_projection_orthogonal_span_singleton,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.norm_sub_sq_planarSharpness,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.opNorm_planarSharpness_perturbation,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_planarSharpness,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_planarRotation,YuWangSamworth2015.Symmetric.PlanarSharpness,0,1
YWS2015,YWS-S3-applications,spectral_gap_variational,TauCeti.basisDiagonal,ForTauCeti.Analysis.InnerProductSpace.BasisDiagonal,2,0
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1Population,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1PopulationData,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1Sample,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1SampleData,YuWangSamworth2015.Symmetric.MixedGap,1,0
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1_no_sample_eigenvalue_in_block,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.section1_weylRecovery_fails,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S3-applications,spectral_gap_variational,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_weylRecovered_le_populationGap_bound,YuWangSamworth2015.Symmetric.MixedGap,0,1
YWS2015,YWS-S3-applications,yws_result_layer,YuWangSamworth2015.mixedGap_of_populationGap_weyl,YuWangSamworth2015.Core.Statistics,0,1
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.IntervalExteriorGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.IsInvariant,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.SpectrumIn,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-T1-baseline,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-baseline,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-baseline,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T1-baseline,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,2,0
YWS2015,YWS-T1-baseline,spectral_gap_variational,TauCeti.restrictedSpectrum,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T1-baseline,hilbert_subspace_geometry,TauCeti.sinThetaFrobenius,ForTauCeti.Analysis.InnerProductSpace.SinTheta.Frobenius,1,0
YWS2015,YWS-T1-baseline,hilbert_subspace_geometry,TauCeti.sinThetaMap,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,1,0
YWS2015,YWS-T1-baseline,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_frobenius_le,YuWangSamworth2015.Symmetric.Theorem1,0,1
YWS2015,YWS-T1-baseline,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_opNorm_le,YuWangSamworth2015.Symmetric.Theorem1,0,1
YWS2015,YWS-T1-baseline,yws_result_layer,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_uiNorm_le,YuWangSamworth2015.Symmetric.Theorem1,0,1
YWS2015,YWS-T1-eq1,hilbert_subspace_geometry,OrthonormalBasis.spanIndices,ForTauCeti.Analysis.InnerProductSpace.BasisSpan,2,0
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.InternalGap,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,1,0
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.SpectraSeparated,ForTauCeti.Analysis.InnerProductSpace.Spectral.Gap,2,0
YWS2015,YWS-T1-eq1,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T1-eq1,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.frobenius,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-eq1,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.mk,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T1-eq1,operator_ideals_uinorms,TauCeti.UnitarilyInvariantSeminorm.toFun,ForTauCeti.Analysis.InnerProductSpace.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.complementaryProjection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
YWS2015,YWS-T1-eq1,spectral_gap_variational,TauCeti.projection,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,3,0
