corpus,source_id,declaration,min_distance,is_root
YWS2015,YWS-LA1-inequality,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_lemma5_orthonormalColumns,0,1
YWS2015,YWS-LA1-inequality,YuWangSamworth2015.sum_sq_norm_apply_orthonormal_le,0,1
YWS2015,YWS-S1-complement-identity,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S1-complement-identity,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-S1-complement-identity,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-S1-complement-identity,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-S1-complement-identity,TauCeti.complementaryProjection,3,0
YWS2015,YWS-S1-complement-identity,TauCeti.projection,3,0
YWS2015,YWS-S1-complement-identity,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-S1-complement-identity,TauCeti.sinThetaMap,2,0
YWS2015,YWS-S1-complement-identity,YuWangSamworth2015.sinThetaFrobenius_eq_sqrt_sum_cross,0,1
YWS2015,YWS-S1-principal-angles,TauCeti.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-S1-principal-angles,TauCeti.UnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-S1-principal-angles,TauCeti.UnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-S1-principal-angles,TauCeti.UnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-S1-principal-angles,TauCeti.complementaryProjection,2,0
YWS2015,YWS-S1-principal-angles,TauCeti.cosPrincipalAngles,2,0
YWS2015,YWS-S1-principal-angles,TauCeti.familyIsometry,4,0
YWS2015,YWS-S1-principal-angles,TauCeti.familyMap,5,0
YWS2015,YWS-S1-principal-angles,TauCeti.familyMap_inner_map_map,5,0
YWS2015,YWS-S1-principal-angles,TauCeti.overlapOp,3,0
YWS2015,YWS-S1-principal-angles,TauCeti.projection,2,0
YWS2015,YWS-S1-principal-angles,TauCeti.sinThetaFrobenius,0,1
YWS2015,YWS-S1-principal-angles,TauCeti.sinThetaMap,1,0
YWS2015,YWS-S1-principal-angles,TauCeti.sinThetaSq,1,0
YWS2015,YWS-S1-principal-angles,YuWangSamworth2015.sinThetaFrobenius_eq_sqrt_sum_cross,0,1
YWS2015,YWS-S1-principal-angles,YuWangSamworth2015.sinThetaSq_eq_sinThetaFrobenius_sq_of_spans,0,1
YWS2015,YWS-S1-procrustes,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S1-procrustes,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-S1-procrustes,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-S1-procrustes,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-S1-procrustes,TauCeti.choosePolarUnitary,1,0
YWS2015,YWS-S1-procrustes,TauCeti.complementaryProjection,3,0
YWS2015,YWS-S1-procrustes,TauCeti.cosPrincipalAngles,2,0
YWS2015,YWS-S1-procrustes,TauCeti.familyIsometry,1,0
YWS2015,YWS-S1-procrustes,TauCeti.familyMap,2,0
YWS2015,YWS-S1-procrustes,TauCeti.familyMap_inner_map_map,2,0
YWS2015,YWS-S1-procrustes,TauCeti.overlapOp,1,0
YWS2015,YWS-S1-procrustes,TauCeti.projection,3,0
YWS2015,YWS-S1-procrustes,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-S1-procrustes,TauCeti.sinThetaMap,2,0
YWS2015,YWS-S1-procrustes,TauCeti.sinThetaSq,1,0
YWS2015,YWS-S1-procrustes,TauCeti.sum_sq_norm_aligned_le,0,1
YWS2015,YWS-S1-procrustes,TauCeti.sum_sq_norm_aligned_le_sinThetaSq,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.adjoint_comp_self_eq_id,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.exists_aligned_orthonormalBasis,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.exists_unitary_sum_sq_norm_frameComp_sub_le,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.frameAlignMatrix,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.frameAlignMatrix_mem_orthogonalGroup,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.frameComp,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.frameComp_apply,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.frameComp_eq_sum_frameAlignMatrix,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.orthonormal_frameComp,0,1
YWS2015,YWS-S1-procrustes,YuWangSamworth2015.span_range_frameComp,0,1
YWS2015,YWS-S1-toy-example,TauCeti.InternalGap,1,0
YWS2015,YWS-S1-toy-example,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-S1-toy-example,TauCeti.basisDiagonal,2,0
YWS2015,YWS-S1-toy-example,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.internalGap_section1,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.mixedSeparation,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.mixedSeparationSet,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.mixedSeparation_eq_zero_of_le,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.opNorm_section1_perturbation,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1Population,1,0
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1PopulationData,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1Sample,1,0
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1SampleData,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1_mixedSeparation_eq_zero,0,1
YWS2015,YWS-S1-toy-example,YuWangSamworth2015.DavisKahanTheory.section1_populationGap,0,1
YWS2015,YWS-S2-sharpness-orthogonal,LinearMap.IsSymmetric.eigenvalues_level_eq_Ico,0,1
YWS2015,YWS-S2-sharpness-orthogonal,LinearMap.IsSymmetric.spanIndices_Ico_eq_eigenspace,0,1
YWS2015,YWS-S2-sharpness-orthogonal,OrthonormalBasis.spanIndices,1,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.InternalGap,1,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.basisDiagonal,1,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.card_filter_lt_eigenvalues_basisDiagonal,0,1
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.complementaryProjection,3,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.eigenvalues_basisDiagonal_eq_of_card,0,1
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.isSymmetric_basisDiagonal,1,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.projection,3,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-S2-sharpness-orthogonal,TauCeti.sinThetaMap,2,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.card_middleSharpnessSample_level_three,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_middleSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_orthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.dist_middleSharpness_aligned,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.dist_orthogonalSharpness_aligned,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.internalGap_middleSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.internalGap_orthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.middleSharpnessPopulation,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.middleSharpnessPopulationData,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.middleSharpnessSample,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.middleSharpnessSampleData,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.opNorm_middleSharpness_perturbation,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.opNorm_orthogonalSharpness_perturbation,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessPopulation,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessPopulationData,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessSample,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonalSharpnessSampleData,1,0
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonal_middleSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.orthogonal_orthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_middleSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_orthogonalSharpness,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_middleBlock,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_orthogonalBlocks,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.correspondingEigenblock_basisDiagonal_level,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.correspondingEigenblock_eigenvalueLevel,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.sinThetaFrobenius_spanIndices_of_subset_compl,0,1
YWS2015,YWS-S2-sharpness-orthogonal,YuWangSamworth2015.sum_sq_norm_sub_eq_of_le_orthogonal,0,1
YWS2015,YWS-S2-sharpness-planar,OrthonormalBasis.spanIndices,2,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.InternalGap,1,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.complementaryProjection,3,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.isSymmetric_twoLevelOperator,1,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.projection,1,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.sinThetaMap,2,0
YWS2015,YWS-S2-sharpness-planar,TauCeti.twoLevelOperator,1,0
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.correspondingEigenblock_planarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.internalGap_planarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.norm_projection_orthogonal_span_singleton,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.norm_sub_sq_planarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.opNorm_planarSharpness_perturbation,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_planarSharpness,0,1
YWS2015,YWS-S2-sharpness-planar,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_sharpness_planarRotation,0,1
YWS2015,YWS-S3-applications,TauCeti.basisDiagonal,2,0
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1Population,1,0
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1PopulationData,1,0
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1Sample,1,0
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1SampleData,1,0
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1_no_sample_eigenvalue_in_block,0,1
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.section1_weylRecovery_fails,0,1
YWS2015,YWS-S3-applications,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_weylRecovered_le_populationGap_bound,0,1
YWS2015,YWS-S3-applications,YuWangSamworth2015.mixedGap_of_populationGap_weyl,0,1
YWS2015,YWS-T1-baseline,TauCeti.IntervalExteriorGap,1,0
YWS2015,YWS-T1-baseline,TauCeti.IsInvariant,1,0
YWS2015,YWS-T1-baseline,TauCeti.SpectrumIn,2,0
YWS2015,YWS-T1-baseline,TauCeti.UnitarilyInvariantSeminorm,1,0
YWS2015,YWS-T1-baseline,TauCeti.UnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T1-baseline,TauCeti.UnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T1-baseline,TauCeti.UnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T1-baseline,TauCeti.complementaryProjection,2,0
YWS2015,YWS-T1-baseline,TauCeti.projection,2,0
YWS2015,YWS-T1-baseline,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-T1-baseline,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T1-baseline,TauCeti.sinThetaMap,1,0
YWS2015,YWS-T1-baseline,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_frobenius_le,0,1
YWS2015,YWS-T1-baseline,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_opNorm_le,0,1
YWS2015,YWS-T1-baseline,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem1_uiNorm_le,0,1
YWS2015,YWS-T1-eq1,OrthonormalBasis.spanIndices,2,0
YWS2015,YWS-T1-eq1,TauCeti.InternalGap,1,0
YWS2015,YWS-T1-eq1,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-T1-eq1,TauCeti.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T1-eq1,TauCeti.UnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T1-eq1,TauCeti.UnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T1-eq1,TauCeti.UnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T1-eq1,TauCeti.complementaryProjection,3,0
YWS2015,YWS-T1-eq1,TauCeti.projection,3,0
YWS2015,YWS-T1-eq1,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-T1-eq1,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T1-eq1,TauCeti.sinThetaMap,2,0
YWS2015,YWS-T1-eq1,TauCeti.spectralSubspace,1,0
YWS2015,YWS-T1-eq1,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-T1-eq1,YuWangSamworth2015.yuWangSamworth_intervalBlock_le,0,1
YWS2015,YWS-T2-alignedBasis,OrthonormalBasis.spanIndices,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.InternalGap,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.IsEigenFamily,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.IsInvariant,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.IsOrderedEigenframe,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.IsOrderedEigenframe.orthonormal,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.UnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.UnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.UnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.complementaryProjection,3,0
YWS2015,YWS-T2-alignedBasis,TauCeti.familyIsometry,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.familyMap,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.familyMap_inner_map_map,2,0
YWS2015,YWS-T2-alignedBasis,TauCeti.projection,3,0
YWS2015,YWS-T2-alignedBasis,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-T2-alignedBasis,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T2-alignedBasis,TauCeti.sinThetaMap,2,0
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.IsEigenvectorBlock,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.OrderedBlockBoundaryGap,1,0
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.PopulationBoundaryGap,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.SourcePopulationGap,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.SourcePopulationGap.toPopulationBoundaryGap,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.consecutiveEmb,1,0
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.exists_aligned_orthonormalBasis,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.exists_unitary_sum_sq_norm_frameComp_sub_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.frameAlignMatrix,1,0
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.frameAlignMatrix_mem_orthogonalGroup,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.frameComp,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.frobeniusNorm,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.isEigenvectorBlock_iff,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.populationBoundaryGap_iff,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.sourcePopulationGap_iff,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.theorem2_alignedFrame,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedBasis_frame_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedBasis_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_real_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedFrame_le,0,1
YWS2015,YWS-T2-alignedBasis,YuWangSamworth2015.yuWangSamworth_alignedFrame_real_le,0,1
YWS2015,YWS-T2-opnorm-numerator,TauCeti.IsEigenFamily,2,0
YWS2015,YWS-T2-opnorm-numerator,TauCeti.IsOrderedEigenframe,1,0
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.residualColumn,1,0
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.sq_gap_mul_sum_cross_le_of_population_gap_opNorm,0,1
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.sum_sq_norm_apply_orthonormal_le,0,1
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.sum_sq_norm_frameResidual_le_of_opNorm,0,1
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.sum_sq_norm_residualColumn_le,0,1
YWS2015,YWS-T2-opnorm-numerator,YuWangSamworth2015.sum_sq_norm_residualColumn_le_of_opNorm,0,1
YWS2015,YWS-T2-residual,TauCeti.IsEigenFamily,2,0
YWS2015,YWS-T2-residual,TauCeti.IsOrderedEigenframe,1,0
YWS2015,YWS-T2-residual,TauCeti.IsOrderedEigenframe.orthonormal,1,0
YWS2015,YWS-T2-residual,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T2-residual,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-T2-residual,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-T2-residual,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-T2-residual,TauCeti.complementaryProjection,3,0
YWS2015,YWS-T2-residual,TauCeti.familyIsometry,2,0
YWS2015,YWS-T2-residual,TauCeti.familyMap,3,0
YWS2015,YWS-T2-residual,TauCeti.familyMap_inner_map_map,3,0
YWS2015,YWS-T2-residual,TauCeti.projection,3,0
YWS2015,YWS-T2-residual,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T2-residual,TauCeti.sinThetaMap,2,0
YWS2015,YWS-T2-residual,YuWangSamworth2015.OrderedBlockBoundaryGap,1,0
YWS2015,YWS-T2-residual,YuWangSamworth2015.consecutiveEmb,1,0
YWS2015,YWS-T2-residual,YuWangSamworth2015.frameComp,1,0
YWS2015,YWS-T2-residual,YuWangSamworth2015.frameResidual_eq,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.residualColumn,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.residualColumn_eq,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.sq_gap_mul_sum_cross_le_of_population_gap,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.sq_gap_mul_sum_cross_le_sum_sq_norm_residualColumn,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.yuWangSamworth_alignedBasis_le_residual,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.yuWangSamworth_alignedFrame_block_le_residual,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.yuWangSamworth_alignedFrame_le_residual,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.yuWangSamworth_sinTheta_block_le_residual,0,1
YWS2015,YWS-T2-residual,YuWangSamworth2015.yuWangSamworth_sinTheta_le_residual,0,1
YWS2015,YWS-T2-sinTheta,OrthonormalBasis.spanIndices,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.InternalGap,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.IsEigenFamily,0,1
YWS2015,YWS-T2-sinTheta,TauCeti.IsInvariant,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.IsOrderedEigenframe,0,1
YWS2015,YWS-T2-sinTheta,TauCeti.IsOrderedEigenframe.internalGap_span,0,1
YWS2015,YWS-T2-sinTheta,TauCeti.IsOrderedEigenframe.span_eq_spanIndices,0,1
YWS2015,YWS-T2-sinTheta,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-T2-sinTheta,TauCeti.UnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T2-sinTheta,TauCeti.UnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.UnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T2-sinTheta,TauCeti.UnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.complementaryProjection,2,0
YWS2015,YWS-T2-sinTheta,TauCeti.principalSines,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.projection,2,0
YWS2015,YWS-T2-sinTheta,TauCeti.restrictedSpectrum,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.sinThetaMap,1,0
YWS2015,YWS-T2-sinTheta,TauCeti.singularValues_sinThetaMap,0,1
YWS2015,YWS-T2-sinTheta,TauCeti.sq_gap_mul_sum_sq_norm_starProjection_orthogonal_le,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.IsEigenvectorBlock,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.OrderedBlockBoundaryGap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.OrderedBlockBoundaryGap.indexGap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.PopulationBoundaryGap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.SourcePopulationGap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.SourcePopulationGap.toPopulationBoundaryGap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.consecutiveEmb,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.frobeniusNorm,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.isEigenvectorBlock_iff,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.mem_range_consecutiveEmb,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.orderedBlockBoundaryGap_iff,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.populationBoundaryGap_iff,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.sourcePopulationGap_iff,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.sqrt_sum_cross_le_of_population_gap,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.sum_sq_norm_frameResidual_le,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.sum_sq_norm_frameResidual_le_of_opNorm,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.theorem2_sinTheta,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.yuWangSamworth_sinTheta_block_le,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.yuWangSamworth_sinTheta_frame_le,0,1
YWS2015,YWS-T2-sinTheta,YuWangSamworth2015.yuWangSamworth_sinTheta_le,0,1
YWS2015,YWS-T3-aligned,OrthonormalBasis.spanIndices,3,0
